order_id,heure,type,prix_demande,prix_execute,slippage_pts,slippage_usd,latence_ms,qualite,condition,requote,partiel,lots,spread_pts
4a90d863,2026-06-09T10:44:06,BUY,2000.0,2000.02,2.2,0.02,85,MOYEN,NORMAL,False,False,0.01,9.4
5937c99c,2026-06-09T10:44:06,BUY,2000.0,2000.01,1.1,0.01,178,BON,NORMAL,False,False,0.01,9.2
3ab7dc19,2026-06-09T10:44:06,BUY,2000.0,2000.02,2.4,0.02,165,MOYEN,NORMAL,False,False,0.01,9.3
d62ec2e8,2026-06-09T10:44:06,BUY,2000.0,2000.01,1.2,0.01,138,BON,NORMAL,False,False,0.01,8.7
96f5767b,2026-06-09T10:44:06,BUY,2000.0,2000.02,1.8,0.02,102,BON,NORMAL,False,False,0.01,8.9
b8a274bd,2026-06-09T10:44:06,BUY,2000.0,2000.02,1.5,0.01,120,BON,NORMAL,False,False,0.01,8.9
40903d02,2026-06-09T10:44:06,BUY,2000.0,2000.02,1.5,0.01,97,BON,NORMAL,False,False,0.01,9.0
1f0d5f2f,2026-06-09T10:44:06,BUY,2000.0,2000.01,1.4,0.01,110,BON,NORMAL,False,False,0.01,8.6
2b50a64a,2026-06-09T10:44:06,BUY,2000.0,2000.01,1.2,0.01,171,BON,NORMAL,False,False,0.01,8.6
25c34f1d,2026-06-09T10:44:07,BUY,2000.0,2000.02,2.1,0.02,138,MOYEN,NORMAL,False,False,0.01,9.5
d5d55887,2026-06-09T10:44:07,BUY,2000.0,2000.01,1.2,0.01,169,BON,NORMAL,False,False,0.01,9.1
c80df237,2026-06-09T10:44:07,BUY,2000.0,2000.02,2.0,0.02,127,BON,NORMAL,False,False,0.01,8.9
a4bd6dc6,2026-06-09T10:44:07,BUY,2000.0,2000.02,1.8,0.02,177,BON,NORMAL,False,False,0.01,9.6
c640c631,2026-06-09T10:44:07,BUY,2000.0,2000.02,1.7,0.02,161,BON,NORMAL,False,False,0.01,8.7
89ecf660,2026-06-09T10:44:07,BUY,2000.0,2000.02,1.5,0.01,156,BON,NORMAL,False,False,0.01,9.0
9b31ada4,2026-06-09T10:44:07,BUY,2000.0,2000.02,1.5,0.01,105,BON,NORMAL,False,False,0.01,8.9
6ed81cf6,2026-06-09T10:44:07,BUY,2000.0,2000.01,1.4,0.01,116,BON,NORMAL,False,False,0.01,9.0
27216559,2026-06-09T10:44:07,BUY,2000.0,2000.01,1.4,0.01,82,BON,NORMAL,False,False,0.01,9.5
ca4de910,2026-06-09T10:44:07,BUY,2000.0,2000.13,2.9,0.0,136,REQUOTÉ,NORMAL,True,False,0.0,9.5
6ae2f793,2026-06-09T10:44:07,BUY,2000.0,2000.02,1.7,0.02,99,BON,NORMAL,False,False,0.01,9.6
e895163f,2026-06-09T10:44:07,BUY,2000.0,2000.02,1.6,0.02,160,BON,NORMAL,False,False,0.01,9.7
ff2006d2,2026-06-09T10:44:07,BUY,2000.0,2000.01,1.2,0.01,175,BON,NORMAL,False,False,0.01,8.7
5e883b1f,2026-06-09T10:44:07,BUY,2000.0,2000.02,2.3,0.02,111,MOYEN,NORMAL,False,False,0.01,8.3
ca5c8e12,2026-06-09T10:44:07,BUY,2000.0,2000.03,2.9,0.03,154,MOYEN,NORMAL,False,False,0.01,9.1
b22f34a1,2026-06-09T10:44:07,BUY,2000.0,2000.03,3.2,0.03,100,MOYEN,NORMAL,False,False,0.01,9.6
ea02aecd,2026-06-09T10:44:07,BUY,2000.0,2000.01,1.2,0.01,157,BON,NORMAL,False,False,0.01,8.5
9a369302,2026-06-09T10:44:07,BUY,2000.0,2000.03,2.7,0.03,133,MOYEN,NORMAL,False,False,0.01,9.5
6dc1ff40,2026-06-09T10:44:07,BUY,2000.0,2000.02,1.7,0.02,108,BON,NORMAL,False,False,0.01,8.1
21afae86,2026-06-09T10:44:07,BUY,2000.0,2000.02,2.3,0.02,110,MOYEN,NORMAL,False,False,0.01,9.1
2a5bb103,2026-06-09T10:44:07,BUY,2000.0,2000.01,1.4,0.01,162,BON,NORMAL,False,False,0.01,8.7
e1843c53,2026-06-09T10:44:07,BUY,2000.0,2000.01,1.4,0.01,108,BON,NORMAL,False,False,0.01,8.8
