order_id,heure,type,prix_demande,prix_execute,slippage_pts,slippage_usd,latence_ms,qualite,condition,requote,partiel,lots,spread_pts
08542e28,2026-06-06T22:02:33,BUY,2000.0,2000.08,2.0,0.02,127,BON,NORMAL,False,False,0.01,19.1
d0b51bec,2026-06-06T22:02:33,BUY,2000.0,1999.99,1.8,0.02,177,BON,NORMAL,False,False,0.01,20.7
64ec3fce,2026-06-06T22:02:33,BUY,2000.0,1999.95,1.7,0.02,161,BON,NORMAL,False,False,0.01,18.8
aabcc4bb,2026-06-06T22:02:33,BUY,2000.0,2000.02,1.5,0.01,156,BON,NORMAL,False,False,0.01,19.3
2ec553fe,2026-06-06T22:02:33,BUY,2000.0,2000.07,1.5,0.01,105,BON,NORMAL,False,False,0.01,19.3
ec4ad47e,2026-06-06T22:02:33,BUY,2000.0,2000.06,1.4,0.01,116,BON,NORMAL,False,False,0.01,19.3
0c451834,2026-06-06T22:02:33,BUY,2000.0,1999.96,1.4,0.01,82,BON,NORMAL,False,False,0.01,20.4
d3c4a954,2026-06-06T22:02:33,BUY,2000.0,2000.13,2.9,0.0,136,REQUOTÉ,NORMAL,True,False,0.0,20.4
f1285f7c,2026-06-06T22:02:33,BUY,2000.0,2000.08,1.7,0.02,99,BON,NORMAL,False,False,0.01,20.7
9305d94f,2026-06-06T22:02:33,BUY,2000.0,1999.92,1.6,0.02,160,BON,NORMAL,False,False,0.01,20.9
3bf74e04,2026-06-06T22:02:33,BUY,2000.0,2000.15,1.2,0.01,175,BON,NORMAL,False,False,0.01,18.7
9607b988,2026-06-06T22:02:33,BUY,2000.0,2000.07,2.3,0.02,111,MOYEN,NORMAL,False,False,0.01,18.0
d868c684,2026-06-06T22:02:33,BUY,2000.0,2000.09,2.9,0.03,154,MOYEN,NORMAL,False,False,0.01,19.7
a60b1fb4,2026-06-06T22:02:33,BUY,2000.0,2000.11,3.2,0.03,100,MOYEN,NORMAL,False,False,0.01,20.8
f6b2ebc3,2026-06-06T22:02:33,BUY,2000.0,1999.9,1.2,0.01,157,BON,NORMAL,False,False,0.01,18.3
da66ec35,2026-06-06T22:02:33,BUY,2000.0,2000.04,2.7,0.03,133,MOYEN,NORMAL,False,False,0.01,20.6
fe815621,2026-06-06T22:02:34,BUY,2000.0,1999.96,1.7,0.02,108,BON,NORMAL,False,False,0.01,17.5
ea919915,2026-06-06T22:02:34,BUY,2000.0,2000.01,2.3,0.02,110,MOYEN,NORMAL,False,False,0.01,19.6
e140633d,2026-06-06T22:02:34,BUY,2000.0,1999.88,1.4,0.01,162,BON,NORMAL,False,False,0.01,18.8
a8109d14,2026-06-06T22:02:34,BUY,2000.0,2000.01,1.4,0.01,108,BON,NORMAL,False,False,0.01,19.0
